db,original,gbif.binomial,gbif.key,rank,status,matchType,phylum,class,family,genus,species
eltonbirds,Geospiza conirostris,Geospiza conirostris,5231026,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Thraupidae,Geospiza,Geospiza conirostris
eltonbirds,Platyspiza crassirostris,Platyspiza crassirostris,2491748,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Thraupidae,Platyspiza,Platyspiza crassirostris
eltonbirds,Camarhynchus psittacula,Camarhynchus psittacula,2491665,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Thraupidae,Camarhynchus,Camarhynchus psittacula
eltonbirds,Camarhynchus pauper,Camarhynchus pauper,2491674,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Thraupidae,Camarhynchus,Camarhynchus pauper
eltonbirds,Camarhynchus parvulus,Camarhynchus parvulus,2491662,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Thraupidae,Camarhynchus,Camarhynchus parvulus
eltonbirds,Camarhynchus pallidus,Camarhynchus pallidus,2491669,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Thraupidae,Camarhynchus,Camarhynchus pallidus
eltonbirds,Camarhynchus heliobates,Camarhynchus heliobates,2491675,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Thraupidae,Camarhynchus,Camarhynchus heliobates
eltonbirds,Certhidea olivacea,Certhidea olivacea,2491689,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Thraupidae,Certhidea,Certhidea olivacea
eltonbirds,Pinaroloxias inornata,Pinaroloxias inornata,2491137,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Thraupidae,Pinaroloxias,Pinaroloxias inornata
eltonbirds,Spiza americana,Spiza americana,2490363,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Cardinalidae,Spiza,Spiza americana
eltonbirds,Pheucticus chrysopeplus,Pheucticus chrysopeplus,2490495,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Cardinalidae,Pheucticus,Pheucticus chrysopeplus
eltonbirds,Pheucticus chrysogaster,Pheucticus chrysogaster,2490491,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Cardinalidae,Pheucticus,Pheucticus chrysogaster
eltonbirds,Pheucticus tibialis,Pheucticus tibialis,2490490,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Cardinalidae,Pheucticus,Pheucticus tibialis
eltonbirds,Pheucticus aureoventris,Pheucticus aureoventris,2490499,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Cardinalidae,Pheucticus,Pheucticus aureoventris
eltonbirds,Pheucticus ludovicianus,Pheucticus ludovicianus,2490494,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Cardinalidae,Pheucticus,Pheucticus ludovicianus
eltonbirds,Pheucticus melanocephalus,Pheucticus melanocephalus,2490487,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Cardinalidae,Pheucticus,Pheucticus melanocephalus
eltonbirds,Cardinalis cardinalis,Cardinalis cardinalis,2490384,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Cardinalidae,Cardinalis,Cardinalis cardinalis
eltonbirds,Cardinalis phoeniceus,Cardinalis phoeniceus,2490404,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Cardinalidae,Cardinalis,Cardinalis phoeniceus
eltonbirds,Cardinalis sinuatus,Cardinalis sinuatus,2490405,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Cardinalidae,Cardinalis,Cardinalis sinuatus
eltonbirds,Caryothraustes poliogaster,Caryothraustes poliogaster,2490358,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Cardinalidae,Caryothraustes,Caryothraustes poliogaster
eltonbirds,Caryothraustes canadensis,Caryothraustes canadensis,2490354,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Cardinalidae,Caryothraustes,Caryothraustes canadensis
eltonbirds,Parkerthraustes humeralis,Parkerthraustes humeralis,2490506,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Thraupidae,Parkerthraustes,Parkerthraustes humeralis
eltonbirds,Rhodothraupis celaeno,Rhodothraupis celaeno,2490481,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Cardinalidae,Rhodothraupis,Rhodothraupis celaeno
eltonbirds,Periporphyrus erythromelas,Periporphyrus erythromelas,2490483,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Cardinalidae,Periporphyrus,Periporphyrus erythromelas
eltonbirds,Saltator grossus,Saltator grossus,5230955,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Thraupidae,Saltator,Saltator grossus
eltonbirds,Saltator fuliginosus,Saltator fuliginosus,5230941,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Thraupidae,Saltator,Saltator fuliginosus
eltonbirds,Saltator atriceps,Saltator atriceps,5230896,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Thraupidae,Saltator,Saltator atriceps
eltonbirds,Saltator maximus,Saltator maximus,5230942,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Thraupidae,Saltator,Saltator maximus
eltonbirds,Saltator atripennis,Saltator atripennis,5230952,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Thraupidae,Saltator,Saltator atripennis
eltonbirds,Saltator coerulescens,Saltator coerulescens,9819034,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Thraupidae,Saltator,Saltator coerulescens
eltonbirds,Saltator similis,Saltator similis,5230959,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Thraupidae,Saltator,Saltator similis
eltonbirds,Saltator orenocensis,Saltator orenocensis,5230925,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Thraupidae,Saltator,Saltator orenocensis
eltonbirds,Saltator nigriceps,Saltator nigriceps,5230958,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Thraupidae,Saltator,Saltator nigriceps
eltonbirds,Saltator aurantiirostris,Saltator aurantiirostris,5230903,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Thraupidae,Saltator,Saltator aurantiirostris
eltonbirds,Saltator maxillosus,Saltator maxillosus,5230924,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Thraupidae,Saltator,Saltator maxillosus
eltonbirds,Saltator cinctus,Saltator cinctus,5230940,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Thraupidae,Saltator,Saltator cinctus
eltonbirds,Saltator albicollis,Saltator albicollis,5230949,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Thraupidae,Saltator,Saltator albicollis
eltonbirds,Saltator striatipectus,Saltator striatipectus,5230928,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Thraupidae,Saltator,Saltator striatipectus
eltonbirds,Cyanoloxia glaucocaerulea,Cyanoloxia glaucocaerulea,2490382,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Cardinalidae,Cyanoloxia,Cyanoloxia glaucocaerulea
eltonbirds,Cyanocompsa cyanoides,Cyanocompsa cyanoides,2490370,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Cardinalidae,Cyanocompsa,Cyanocompsa cyanoides
eltonbirds,Cyanocompsa parellina,Cyanocompsa parellina,2490365,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Cardinalidae,Cyanocompsa,Cyanocompsa parellina
eltonbirds,Cyanocompsa brissonii,Cyanocompsa brissonii,2490375,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Cardinalidae,Cyanocompsa,Cyanocompsa brissonii
eltonbirds,Passerina caerulea,Passerina caerulea,5230862,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Cardinalidae,Passerina,Passerina caerulea
eltonbirds,Passerina amoena,Passerina amoena,5230861,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Cardinalidae,Passerina,Passerina amoena
eltonbirds,Passerina cyanea,Passerina cyanea,2490327,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Cardinalidae,Passerina,Passerina cyanea
eltonbirds,Passerina versicolor,Passerina versicolor,5230855,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Cardinalidae,Passerina,Passerina versicolor
eltonbirds,Passerina ciris,Passerina ciris,5230852,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Cardinalidae,Passerina,Passerina ciris
eltonbirds,Passerina rositae,Passerina rositae,5230860,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Cardinalidae,Passerina,Passerina rositae
eltonbirds,Passerina leclancherii,Passerina leclancherii,5230870,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Cardinalidae,Passerina,Passerina leclancherii
eltonbirds,Porphyrospiza caerulescens,Porphyrospiza caerulescens,2491830,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Thraupidae,Porphyrospiza,Porphyrospiza caerulescens
eltonbirds,Psarocolius decumanus,Psarocolius decumanus,2484217,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Icteridae,Psarocolius,Psarocolius decumanus
eltonbirds,Psarocolius viridis,Psarocolius viridis,2484216,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Icteridae,Psarocolius,Psarocolius viridis
eltonbirds,Psarocolius atrovirens,Psarocolius atrovirens,2484243,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Icteridae,Psarocolius,Psarocolius atrovirens
eltonbirds,Psarocolius angustifrons,Psarocolius angustifrons,2484222,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Icteridae,Psarocolius,Psarocolius angustifrons
eltonbirds,Psarocolius wagleri,Psarocolius wagleri,2484237,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Icteridae,Psarocolius,Psarocolius wagleri
eltonbirds,Ocyalus latirostris,Ocyalus latirostris,2484443,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Icteridae,Ocyalus,Ocyalus latirostris
eltonbirds,Psarocolius montezuma,Psarocolius montezuma,2484246,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Icteridae,Psarocolius,Psarocolius montezuma
eltonbirds,Psarocolius cassini,Psarocolius cassini,2484244,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Icteridae,Psarocolius,Psarocolius cassini
eltonbirds,Psarocolius bifasciatus,Psarocolius bifasciatus,2484230,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Icteridae,Psarocolius,Psarocolius bifasciatus
eltonbirds,Psarocolius guatimozinus,Psarocolius guatimozinus,2484235,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Icteridae,Psarocolius,Psarocolius guatimozinus
eltonbirds,Cacicus cela,Cacicus cela,5229832,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Icteridae,Cacicus,Cacicus cela
eltonbirds,Cacicus haemorrhous,Cacicus haemorrhous,5229828,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Icteridae,Cacicus,Cacicus haemorrhous
eltonbirds,Cacicus uropygialis,Cacicus uropygialis,5229817,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Icteridae,Cacicus,Cacicus uropygialis
eltonbirds,Cacicus koepckeae,Cacicus koepckeae,5229821,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Icteridae,Cacicus,Cacicus koepckeae
eltonbirds,Cacicus chrysopterus,Cacicus chrysopterus,5229816,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Icteridae,Cacicus,Cacicus chrysopterus
eltonbirds,Cacicus chrysonotus,Cacicus chrysonotus,5229822,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Icteridae,Cacicus,Cacicus chrysonotus
eltonbirds,Cacicus sclateri,Cacicus sclateri,5229827,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Icteridae,Cacicus,Cacicus sclateri
eltonbirds,Cacicus solitarius,Cacicus solitarius,5229826,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Icteridae,Cacicus,Cacicus solitarius
eltonbirds,Cacicus melanicterus,Cacicus melanicterus,5229815,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Icteridae,Cacicus,Cacicus melanicterus
eltonbirds,Amblycercus holosericeus,Amblycercus holosericeus,2484419,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Icteridae,Amblycercus,Amblycercus holosericeus
eltonbirds,Icterus cayanensis,Icterus cayanensis,5229845,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Icteridae,Icterus,Icterus cayanensis
eltonbirds,Icterus graduacauda,Icterus graduacauda,5229903,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Icteridae,Icterus,Icterus graduacauda
eltonbirds,Icterus chrysater,Icterus chrysater,5229924,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Icteridae,Icterus,Icterus chrysater
eltonbirds,Icterus nigrogularis,Icterus nigrogularis,5229939,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Icteridae,Icterus,Icterus nigrogularis
eltonbirds,Icterus leucopteryx,Icterus leucopteryx,5229931,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Icteridae,Icterus,Icterus leucopteryx
eltonbirds,Icterus auratus,Icterus auratus,5229844,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Icteridae,Icterus,Icterus auratus
eltonbirds,Icterus mesomelas,Icterus mesomelas,5229869,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Icteridae,Icterus,Icterus mesomelas
eltonbirds,Icterus auricapillus,Icterus auricapillus,5229923,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Icteridae,Icterus,Icterus auricapillus
eltonbirds,Icterus graceannae,Icterus graceannae,5229929,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Icteridae,Icterus,Icterus graceannae
eltonbirds,Icterus pectoralis,Icterus pectoralis,5229910,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Icteridae,Icterus,Icterus pectoralis
eltonbirds,Icterus gularis,Icterus gularis,5229893,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Icteridae,Icterus,Icterus gularis
eltonbirds,Icterus pustulatus,Icterus pustulatus,5229853,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Icteridae,Icterus,Icterus pustulatus
eltonbirds,Icterus icterus,Icterus icterus,5229915,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Icteridae,Icterus,Icterus icterus
eltonbirds,Icterus galbula,Icterus galbula,2484340,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Icteridae,Icterus,Icterus galbula
eltonbirds,Icterus bullockii,Icterus bullockii,5229864,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Icteridae,Icterus,Icterus bullockii
eltonbirds,Icterus abeillei,Icterus abeillei,5229892,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Icteridae,Icterus,Icterus abeillei
eltonbirds,Icterus cucullatus,Icterus cucullatus,5229882,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Icteridae,Icterus,Icterus cucullatus
eltonbirds,Icterus spurius,Icterus spurius,5229935,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Icteridae,Icterus,Icterus spurius
eltonbirds,Icterus wagleri,Icterus wagleri,5229879,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Icteridae,Icterus,Icterus wagleri
eltonbirds,Icterus dominicensis,Icterus dominicensis,5229874,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Icteridae,Icterus,Icterus dominicensis
eltonbirds,Icterus oberi,Icterus oberi,5229909,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Icteridae,Icterus,Icterus oberi
eltonbirds,Icterus bonana,Icterus bonana,5229900,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Icteridae,Icterus,Icterus bonana
eltonbirds,Icterus laudabilis,Icterus laudabilis,5229868,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Icteridae,Icterus,Icterus laudabilis
eltonbirds,Icterus maculialatus,Icterus maculialatus,5229902,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Icteridae,Icterus,Icterus maculialatus
eltonbirds,Icterus parisorum,Icterus parisorum,5229930,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Icteridae,Icterus,Icterus parisorum
eltonbirds,Nesopsar nigerrimus,Nesopsar nigerrimus,2484197,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Icteridae,Nesopsar,Nesopsar nigerrimus
eltonbirds,Gymnomystax mexicanus,Gymnomystax mexicanus,2484109,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Icteridae,Gymnomystax,Gymnomystax mexicanus
eltonbirds,Xanthocephalus xanthocephalus,Xanthocephalus xanthocephalus,2484195,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Icteridae,Xanthocephalus,Xanthocephalus xanthocephalus
eltonbirds,Xanthopsar flavus,Xanthopsar flavus,2484431,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Icteridae,Xanthopsar,Xanthopsar flavus
eltonbirds,Agelasticus xanthophthalmus,Agelasticus xanthophthalmus,2484210,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Icteridae,Agelasticus,Agelasticus xanthophthalmus
eltonbirds,Agelasticus thilius,Agelasticus thilius,2484205,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Icteridae,Agelasticus,Agelasticus thilius
eltonbirds,Agelasticus cyanopus,Agelasticus cyanopus,2484199,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Icteridae,Agelasticus,Agelasticus cyanopus
eltonbirds,Agelaius phoeniceus,Agelaius phoeniceus,9409198,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Icteridae,Agelaius,Agelaius phoeniceus
eltonbirds,Agelaius assimilis,Agelaius assimilis,2484446,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Icteridae,Agelaius,Agelaius assimilis
eltonbirds,Agelaius tricolor,Agelaius tricolor,2484445,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Icteridae,Agelaius,Agelaius tricolor
eltonbirds,Chrysomus icterocephalus,Chrysomus icterocephalus,2484103,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Icteridae,Chrysomus,Chrysomus icterocephalus
eltonbirds,Agelaius humeralis,Agelaius humeralis,2484475,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Icteridae,Agelaius,Agelaius humeralis
eltonbirds,Agelaius xanthomus,Agelaius xanthomus,2484449,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Icteridae,Agelaius,Agelaius xanthomus
eltonbirds,Chrysomus ruficapillus,Chrysomus ruficapillus,2484099,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Icteridae,Chrysomus,Chrysomus ruficapillus
eltonbirds,Sturnella militaris,Sturnella militaris,2484250,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Icteridae,Sturnella,Sturnella militaris
eltonbirds,Sturnella superciliaris,Sturnella superciliaris,2484271,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Icteridae,Sturnella,Sturnella superciliaris
eltonbirds,Sturnella bellicosa,Sturnella bellicosa,2484251,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Icteridae,Sturnella,Sturnella bellicosa
eltonbirds,Sturnella defilippii,Sturnella defilippii,2484249,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Icteridae,Sturnella,Sturnella defilippii
eltonbirds,Sturnella loyca,Sturnella loyca,2484272,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Icteridae,Sturnella,Sturnella loyca
eltonbirds,Sturnella magna,Sturnella magna,2484254,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Icteridae,Sturnella,Sturnella magna
eltonbirds,Sturnella neglecta,Sturnella neglecta,9596413,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Icteridae,Sturnella,Sturnella neglecta
eltonbirds,Pseudoleistes guirahuro,Pseudoleistes guirahuro,2484214,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Icteridae,Pseudoleistes,Pseudoleistes guirahuro
eltonbirds,Pseudoleistes virescens,Pseudoleistes virescens,2484213,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Icteridae,Pseudoleistes,Pseudoleistes virescens
eltonbirds,Amblyramphus holosericeus,Amblyramphus holosericeus,2484479,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Icteridae,Amblyramphus,Amblyramphus holosericeus
eltonbirds,Hypopyrrhus pyrohypogaster,Hypopyrrhus pyrohypogaster,2484281,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Icteridae,Hypopyrrhus,Hypopyrrhus pyrohypogaster
eltonbirds,Curaeus curaeus,Curaeus curaeus,2484424,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Icteridae,Curaeus,Curaeus curaeus
eltonbirds,Curaeus forbesi,Curaeus forbesi,2484428,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Icteridae,Curaeus,Curaeus forbesi
eltonbirds,Gnorimopsar chopi,Gnorimopsar chopi,2484413,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Icteridae,Gnorimopsar,Gnorimopsar chopi
eltonbirds,Lampropsar tanagrinus,Lampropsar tanagrinus,2484188,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Icteridae,Lampropsar,Lampropsar tanagrinus
eltonbirds,Macroagelaius imthurni,Macroagelaius imthurni,2484180,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Icteridae,Macroagelaius,Macroagelaius imthurni
eltonbirds,Macroagelaius subalaris,Macroagelaius subalaris,2484179,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Icteridae,Macroagelaius,Macroagelaius subalaris
eltonbirds,Dives atroviolaceus,Dives atroviolaceus,2484435,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Icteridae,Dives,Dives atroviolaceus
eltonbirds,Dives dives,Dives dives,2484434,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Icteridae,Dives,Dives dives
eltonbirds,Dives warszewiczi,Dives warszewiczi,2484437,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Icteridae,Dives,Dives warszewiczi
eltonbirds,Quiscalus mexicanus,Quiscalus mexicanus,9476062,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Icteridae,Quiscalus,Quiscalus mexicanus
eltonbirds,Quiscalus major,Quiscalus major,2484133,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Icteridae,Quiscalus,Quiscalus major
eltonbirds,Quiscalus nicaraguensis,Quiscalus nicaraguensis,2484141,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Icteridae,Quiscalus,Quiscalus nicaraguensis
eltonbirds,Quiscalus quiscula,Quiscalus quiscula,2484155,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Icteridae,Quiscalus,Quiscalus quiscula
eltonbirds,Quiscalus niger,Quiscalus niger,2484168,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Icteridae,Quiscalus,Quiscalus niger
eltonbirds,Quiscalus lugubris,Quiscalus lugubris,2484159,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Icteridae,Quiscalus,Quiscalus lugubris
eltonbirds,Euphagus carolinus,Euphagus carolinus,2484184,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Icteridae,Euphagus,Euphagus carolinus
eltonbirds,Euphagus cyanocephalus,Euphagus cyanocephalus,2484183,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Icteridae,Euphagus,Euphagus cyanocephalus
eltonbirds,Agelaioides badius,Agelaioides badius,2484481,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Icteridae,Agelaioides,Agelaioides badius
eltonbirds,Molothrus rufoaxillaris,Molothrus rufoaxillaris,9506351,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Icteridae,Molothrus,Molothrus rufoaxillaris
eltonbirds,Molothrus bonariensis,Molothrus bonariensis,2484396,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Icteridae,Molothrus,Molothrus bonariensis
eltonbirds,Molothrus aeneus,Molothrus aeneus,2484404,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Icteridae,Molothrus,Molothrus aeneus
eltonbirds,Molothrus ater,Molothrus ater,2484391,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Icteridae,Molothrus,Molothrus ater
eltonbirds,Molothrus oryzivorus,Molothrus oryzivorus,2484386,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Icteridae,Molothrus,Molothrus oryzivorus
eltonbirds,Dolichonyx oryzivorus,Dolichonyx oryzivorus,2484417,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Icteridae,Dolichonyx,Dolichonyx oryzivorus
eltonbirds,Circaetus beaudouini,Circaetus beaudouini,4850063,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Accipitridae,Circaetus,Circaetus beaudouini
eltonbirds,Accipiter toussenelii,Accipiter toussenelii,2480625,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Accipitridae,Accipiter,Accipiter toussenelii
eltonbirds,Colinus leucopogon,Colinus leucopogon,5228126,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Odontophoridae,Colinus,Colinus leucopogon
eltonbirds,Loriculus sclateri,Loriculus sclateri,4851265,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Psittacidae,Loriculus,Loriculus sclateri
eltonbirds,Cyanoramphus forbesi,Cyanoramphus forbesi,5229107,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Psittacidae,Cyanoramphus,Cyanoramphus forbesi
eltonbirds,Cyanoramphus malherbi,Cyanoramphus malherbi,5229101,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Psittacidae,Cyanoramphus,Cyanoramphus malherbi
eltonbirds,Surniculus velutinus,Surniculus velutinus,2496510,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Cuculidae,Surniculus,Surniculus velutinus
eltonbirds,Cuculus optatus,Cuculus optatus,5231898,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Cuculidae,Cuculus,Cuculus optatus
eltonbirds,Bubo cinerascens,Bubo cinerascens,5959117,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Strigidae,Bubo,Bubo cinerascens
eltonbirds,Glaucidium nubicola,Glaucidium nubicola,5232136,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Strigidae,Glaucidium,Glaucidium nubicola
eltonbirds,Ptilopsis granti,Ptilopsis granti,5232238,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Strigidae,Ptilopsis,Ptilopsis granti
eltonbirds,Strix chacoensis,Strix chacoensis,2497565,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Strigidae,Strix,Strix chacoensis
eltonbirds,Bubo magellanicus,Bubo magellanicus,5959144,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Strigidae,Bubo,Bubo magellanicus
eltonbirds,Otus moheliensis,Otus moheliensis,5232243,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Strigidae,Otus,Otus moheliensis
eltonbirds,Glaucidium costaricanum,Glaucidium costaricanum,5232166,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Strigidae,Glaucidium,Glaucidium costaricanum
eltonbirds,Megascops colombianus,Megascops colombianus,2497378,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Strigidae,Megascops,Megascops colombianus
eltonbirds,Otus alius,Otus alius,5232241,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Strigidae,Otus,Otus alius
eltonbirds,Megascops petersoni,Megascops petersoni,2497379,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Strigidae,Megascops,Megascops petersoni
eltonbirds,Otus collari,Otus collari,5232355,SPECIES,ACCEPTED,EXACT,Chordata,Aves,Strigidae,Otus,Otus collari
